F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-List<SlaveRestarter>,F16-T,F16-Graph,F16-V,F16-ServletOutputStream,F16-Object,F16-NA,F16-void,F16-List<Executor>,F16-Mapping,F16-int,F16-Session,F16-boolean,F16-String,F16-SearchIndex,F16-Long,F16-Void,F16-ConsoleAnnotator,F16-FilePath,F16-Locale,F3-NA,F3-Class,F3-Integer,F3-Jenkins,F3-ANTLRHashString,F3-File,F3-InputStream,F3-Permission,F3-byte[],F3-null,F3-TaskListener,F3-h.servletContext,F3-Object[],F3-String,F3-text.length(),F3-long,F3-int,F3-INFO,F3-OSProcess,F3-Level,F7--,F7-/,F7-++,F7-%,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-FileItem,F12-NA,F12-Map<String Node>,F12-EnvVars,F12-boolean,F12-Map<AbstractProject List<DependencyGroup>>,F12-Logger,F12-Platform,F12-String,F12-List<String>,F12-Collator,F12-double,F12-LinkedHashMap<Artifact String>,F12-Channel,F12-RememberMeServices,F12-MultiStageTimeSeries,F12-Authentication,F12-FilePathFilter,F17-abstract,F17-final,F17-static,F17-NA,F2-Class,F2-TokenBasedRememberMeServices2,F2-Thread,F2-FileOutputStream,F2-NA,F2-Map<Integer OSProcess>,F2-OSProcess,F2-Integer,F2-FilePath,F2-String,F2-CLIConnectionFactory,F2-CountDownLatch,F2-Logger,F2-System,F2-ExtensionComponent<T>,F2-ThreadInfo,F2-ArrayList<Edge>,F2-AdminWhitelistRule,F2-Calendar,F2-File,F6-hudson.model.Run<JobT RunT>.Artifact,F6-java.io.RandomAccessFile,F6-NA,F6-java.util.HashMap<hudson.model.AbstractProject java.util.List<hudson.model.DependencyGraph.DependencyGroup>>,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-hudson.util.XStream2,F6-hudson.cli.Connection,F6-hudson.util.CyclicGraphDetectorTest.Edge,F6-hudson.scheduler.CronTab,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-java.util.TreeMap<java.lang.String java.lang.Integer>,F6-jenkins.model.ContextMenu,F6-hudson.scheduler.ANTLRHashString,F6-java.io.BufferedReader,F6-java.io.IOException,F6-hudson.model.RunMap,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-addMarkup,F1-delete,F1-NA,F1-add,F1-close,F1-getInstance,F1-contains,F1-get,F1-toLowerCase,F1-isDirectory,F1-addWithoutSaving,F1-put,F1-currentTimeMillis,F1-createTempFile,F1-log,F1-getName,F1-call,F1-hasPermission,F1-length,F1-getFileSystemByMountPoint,F5-java.util.AbstractMap,F5-Answer,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-PingThread,F5-MasterToSlaveCallable,F5-RobustReflectionConverter,F5-hudson.util.ProcessTree$OSProcess,F5-java.io.FilterOutputStream,F5-hudson.util.ProcessTree$UnixProcess,F5-java.util.AbstractList,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-hudson.Launcher,F5-hudson.FilePath$SecureFileCallable,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-Run,F5-java.util.zip.DeflaterOutputStream,F9-collator,F9-artifacts,F9-mask,F9-encoding,F9-src,F9-html,F9-executors,F9-md5sum,F9-proxy,F9-f,F9-fileName,F9-root,F9-args,F9-NA,F9-caption,F9-pid,F9-list,F9-length,F9-delegate,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-A,F4-File[],F4-long,F4-CLIConnectionFactory,F4-Object,F4-File,F4-void,F4-double,F4-StringBuilder,F4-T,F4-String,F4-int,F4-PublicKey,F4-Thread,F4-OSProcess,F4-RunT,F4-Class,F8-Eureka,F8-ArtifactArchiver,F8-HyperlinkNote,F8-SerializedProcess,F8-Edge,F8-Aggregator,F8-RemoteProcess,F8-SequentialExecutionQueue,F8-ArgumentListBuilder,F8-ExpandableDetailsNote,F8-Record,F8-BuildListenerAdapter,F8-FileComparator,F8-FileVF,F8-NA,F11-envp,F11-backward,F11-transportAuth,F11-originalFileName,F11-APP,F11-defaultValue,F11-dst,F11-envVars,F11-NA,F11-hasMoreResults,F11-file,F11-args,F11-channel,F11-map,F11-used,F11-serialVersionUID,F11-platform,F11-relativePath,F11-value,F11-arguments,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jglick@cloudbees.com,F71-stephenconnolly@71c3de6d-444a-0410-be80-ed276b4c234a,F71-mindless@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kutzi@gmx.de,F71-stephen.alan.connolly@gmail.com,F71-huybrechts@71c3de6d-444a-0410-be80-ed276b4c234a,F71-dhoover@google.com,F71-ryan.campbell@gmail.com,F71-jglick@71c3de6d-444a-0410-be80-ed276b4c234a,F71-ogondza@redhat.com,F71-domi@fortysix.ch,F71-schristou88@gmail.com,F71-nicolas.deloof@gmail.com,F71-o.v.nenashev@gmail.com,F71-s.sogabe@gmail.com,F71-sogabe@71c3de6d-444a-0410-be80-ed276b4c234a,F71-daniel-beck@github.com,F71-kohsuke@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kk@kohsuke.org,F71-nigel.magnay@gmail.com,F74,F73,F84,F146,category
18713,hudson/util,hudson/util/TagCloud.java,2167,true,0,3,8033,3,12,941,1,375,0.5116279069767442,38,38,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,1,STYLE,0.04285714285714286,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.12181069958847737,8.230452674897119E-4,0.0,0.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-0.9738562091503268,-1.0,0,11801,2167,18713,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18713,25951,2713,2835,open
25951,hudson/util,hudson/util/TextFile.java,3191,true,16,11,8033,3,8,941,3,375,0.6157407407407407,117,77,0.6581196581196581,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,5,I18N,0.07582417582417582,DM_DEFAULT_ENCODING,19,1,1,0.12181069958847737,0.00411522633744856,8.230452674897119E-4,-1.0,0.08064516129032258,0.037070759625390214,0.07575757575757576,7.203873471255933E-4,-0.8387096774193549,0.0,0.003927729772191673,7.203873471255933E-4,-0.9738562091503268,-1.0,6,3676,760,10588,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7942,25951,2713,2835,close
25951,hudson/util,hudson/util/TextFile.java,3191,true,15,11,8033,3,0,941,1,375,0.8981481481481481,117,77,0.6581196581196581,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,5,PERFORMANCE,0.001098901098901099,DM_STRING_CTOR,18,2,1,0.12181069958847737,0.00411522633744856,8.230452674897119E-4,0.0,0.0,0.0,0.045454545454545456,0.002910004815204253,0.0,0.0,0.004713275726630008,0.002910004815204253,-0.9738562091503268,-1.0,6,3676,760,10588,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7942,25951,2713,2835,close
25951,hudson/util,hudson/util/TextFile.java,3191,true,11,11,8033,3,8,941,1,375,0.5462962962962963,117,77,0.6581196581196581,0.2727272727272727,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,5,BAD_PRACTICE,0.01098901098901099,OS_OPEN_STREAM,16,2,2,0.12181069958847737,0.00411522633744856,0.0016460905349794238,-1.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-0.9738562091503268,-1.0,15,19039,3191,25951,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1253,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7942,25951,2713,2835,close
25951,hudson/util,hudson/util/TextFile.java,3191,true,3,11,8033,3,8,941,1,375,0.2824074074074074,117,77,0.6581196581196581,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,5,BAD_PRACTICE,0.08461538461538462,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.12181069958847737,0.00411522633744856,8.230452674897119E-4,0.0,0.12658227848101267,0.004606633552315334,0.06439393939393939,0.017099028674106512,-0.7468354430379747,0.0,0.01335428122545169,0.017099028674106512,-0.9738562091503268,-1.0,13,14949,2613,21861,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1253,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7942,25951,2713,2835,open
25951,hudson/util,hudson/util/TextFile.java,3191,true,11,11,8033,3,8,941,1,375,0.5416666666666666,117,77,0.6581196581196581,0.18181818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,5,BAD_PRACTICE,0.08461538461538462,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.12181069958847737,0.00411522633744856,0.0016460905349794238,-1.0,0.12658227848101267,0.004606633552315334,0.06439393939393939,0.017099028674106512,-0.7468354430379747,0.0,0.01335428122545169,0.017099028674106512,-0.9738562091503268,-1.0,14,17078,2905,23990,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1253,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7942,25951,2713,2835,open
21976,hudson/util,hudson/util/TimeUnit2.java,2628,true,0,0,8033,8,0,941,1,375,0.8963730569948186,152,213,1.4013157894736843,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,1,MT_CORRECTNESS,0.0032967032967032967,WA_NOT_IN_LOOP,17,3,1,0.12181069958847737,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.10344827586206896,0.010246939097800238,-1.0,0.0,0.002356637863315004,0.010246939097800238,-0.9738562091503268,-1.0,5,15064,2628,21976,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,11989,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18619,25951,2713,2835,open
25951,hudson/util,hudson/util/XStream2.java,3191,true,0,14,8033,10,12,941,1,375,0.37528604118993136,280,107,0.3821428571428571,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,4,PERFORMANCE,0.1,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.12181069958847737,0.0032921810699588477,0.0,0.0,0.06896551724137931,0.00535077288941736,0.045454545454545456,0.002910004815204253,-0.8620689655172413,0.0,0.004713275726630008,0.002910004815204253,-0.9738562091503268,-1.0,52,19039,3191,25951,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8836,25951,2713,2835,open
25951,hudson/util,hudson/util/XStream2.java,3191,true,0,14,8033,10,15,941,1,375,0.40274599542334094,280,107,0.3821428571428571,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,4,PERFORMANCE,0.1,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.12181069958847737,0.0032921810699588477,0.0,0.0,0.06896551724137931,0.00535077288941736,0.045454545454545456,0.002910004815204253,-0.8620689655172413,0.0,0.004713275726630008,0.002910004815204253,-0.9738562091503268,-1.0,52,19039,3191,25951,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8836,25951,2713,2835,open
25951,hudson/util,hudson/util/XStream2.java,3191,true,0,14,8033,10,0,941,1,375,0.7151029748283753,280,107,0.3821428571428571,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,4,CORRECTNESS,0.001098901098901099,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,1,0.12181069958847737,0.0032921810699588477,8.230452674897119E-4,-1.0,0.0,0.0,0.16666666666666666,0.11458333333333336,-1.0,0.0,0.0015710919088766694,0.11458333333333336,-0.9738562091503268,-1.0,46,18495,3106,25407,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8836,25951,2713,2835,close
25951,hudson/util,hudson/util/XStream2.java,3191,true,0,14,8033,10,6,941,1,375,0.5354691075514875,280,107,0.3821428571428571,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,4,PERFORMANCE,0.01098901098901099,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.12181069958847737,0.0032921810699588477,0.0,0.0,0.0,0.0,0.045454545454545456,0.002910004815204253,-1.0,0.0,0.004713275726630008,0.002910004815204253,-0.9738562091503268,-1.0,52,19039,3191,25951,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8836,25951,2713,2835,open
18614,hudson/util,hudson/util/XStream2Test.java,2147,true,5,17,8033,13,8,941,1,375,0.42727272727272725,224,59,0.26339285714285715,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,7,EXPERIMENTAL,0.0032967032967032967,LG_LOST_LOGGER_DUE_TO_WEAK_REFERENCE,10,1,1,0.12181069958847737,0.005761316872427984,8.230452674897119E-4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9738562091503268,-1.0,7,5431,1056,12343,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,874,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7568,25951,2713,2835,open
18614,hudson/util,hudson/util/XStream2Test.java,2147,true,3,17,8033,13,8,941,1,375,0.44242424242424244,224,59,0.26339285714285715,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,7,EXPERIMENTAL,0.0032967032967032967,LG_LOST_LOGGER_DUE_TO_WEAK_REFERENCE,10,1,1,0.12181069958847737,0.005761316872427984,8.230452674897119E-4,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.9738562091503268,-1.0,7,5431,1056,12343,183,0.0,5,40,143,228,0.019209403516415615,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,874,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7568,25951,2713,2835,open
